11.817667  14.57194  2.14 212 223 255 " 94Bet Leo"
11.828083 -63.78833  4.32 187 203 255 "HR4537"
11.844917   1.76472  3.61 249 248 255 "  5Bet Vir"
11.852417 -45.17361  4.46 255 219 179 "HR4546"
11.881833 -33.90806  4.28 187 203 255 "   Bet Hya"
11.897167  53.69472  2.44 212 223 255 " 64Gam UMa"
12.050417 -63.31278  4.33 212 223 255 "   The1Cru"
12.086806   8.73306  4.12 255 246 238 "  9Omi Vir"
12.114694 -64.61361  4.15 249 248 255 "   Eta Cru"
12.134778 -50.66139  4.47 187 203 255 "HR4618"
12.139306 -50.72250  2.60 187 203 255 "   Del Cen"
12.140222 -24.72889  4.02 249 248 255 "  1Alp Crv"
12.168750 -22.61972  3.00 255 219 179 "  2Eps Crv"
12.194194 -52.36861  3.96 187 203 255 "   Rho Cen"
12.252417 -58.74889  2.80 187 203 255 "   Del Cru"
12.257111  57.03250  3.31 212 223 255 " 69Del UMa"
12.263444 -17.54194  2.59 187 203 255 "  4Gam Crv"
12.292806 -67.96083  4.11 255 214 139 "   Eps Mus"
12.305750 -79.31222  4.26 187 203 255 "   Bet Cha"
12.307250 -64.00306  4.04 187 203 255 "   Zet Cru"
12.331778  -0.66694  3.89 212 223 255 " 15Eta Vir"
12.356000 -60.40111  3.59 255 219 179 "   Eps Cru"
12.443306 -63.09917  1.33 187 203 255 "   Alp1Cru"
12.443472 -63.09944  1.73 187 203 255 "   Alp2Cru"
12.448972  28.26833  4.36 255 219 179 " 15Gam Com"
12.467333 -50.23056  3.91 187 203 255 "   Sig Cen"
12.497750 -16.51556  2.95 187 203 255 "  7Del Crv"
12.519417 -57.11333  1.63 255 214 139 "   Gam Cru"
12.541111 -72.13306  3.87 187 203 255 "   Gam Mus"
12.534500 -16.19611  4.31 249 248 255 "  8Eta Crv"
12.562361  41.35750  4.26 255 246 238 "  8Bet CVn"
12.573111 -23.39667  2.65 255 246 238 "  9Bet Crv"
12.558056  69.78833  3.87 187 203 255 "  5Kap Dra"
12.619722 -69.13556  2.69 187 203 255 "   Alp Mus"
12.628389 -48.54111  3.86 212 223 255 "   Tau Cen"
12.691944 -48.95972  2.17 212 223 255 "   Gam Cen"
12.694333  -1.44944  3.65 249 248 255 " 29Gam Vir"
12.694333  -1.44944  3.68 249 248 255 " 29Gam Vir"
12.771361 -68.10806  3.05 187 203 255 "   Bet Mus"
12.795333 -59.68861  1.25 187 203 255 "   Bet Cru"
12.885250 -48.94333  4.33 255 219 179 "HR4888"
12.890611 -40.17889  4.27 212 223 255 "HR4889"
12.909889 -57.17778  4.03 187 203 255 "   Mu 1Cru"
12.900472  55.95972  1.77 212 223 255 " 77Eps UMa"
12.926722   3.39750  3.38 255 214 139 " 43Del Vir"
12.933806  38.31833  2.90 212 223 255 " 12Alp2CVn"
13.037833 -71.54889  3.62 255 219 179 "   Del Mus"
13.036278  10.95917  2.83 255 246 238 " 47Eps Vir"
13.115167 -49.90611  4.27 187 203 255 "   Xi 2Cen"
13.165833  -5.53889  4.38 212 223 255 " 51The Vir"
13.197889  27.87806  4.26 249 248 255 " 43Bet Com"
13.315361 -23.17167  3.00 255 246 238 " 46Gam Hya"
13.343278 -36.71222  2.75 212 223 255 "   Iot Cen"
13.398750  54.92528  2.27 212 223 255 " 79Zet UMa"
13.399000  54.92167  3.95 212 223 255 " 79Zet UMa"
13.419889 -11.16139  0.98 187 203 255 " 67Alp Vir"
13.420417  54.98806  4.01 212 223 255 " 80    UMa"
13.517417 -39.40750  3.88 255 246 238 "HR5089"
13.578222  -0.59583  3.37 212 223 255 " 79Zet Vir"
13.664778 -53.46639  2.30 187 203 255 "   Eps Cen"
13.761444 -33.04389  4.23 249 248 255 "  1    Cen"
13.787694  17.45667  4.50 249 248 255 "  4Tau Boo"
13.825083 -41.68778  3.41 187 203 255 "   Nu  Cen"
13.792333  49.31333  1.86 187 203 255 " 85Eta UMa"
13.824083 -34.45083  4.19 255 214 139 "  2    Cen"
13.826944 -42.47389  3.04 187 203 255 "   Mu  Cen"
13.824611  15.79778  4.07 255 219 179 "  5Ups Boo"
13.925667 -47.28833  2.55 187 203 255 "   Zet Cen"
13.911417  18.39778  2.68 255 246 238 "  8Eta Boo"
13.971194 -42.10083  3.83 187 203 255 "   Phi Cen"
13.978000 -44.80361  3.87 187 203 255 "   Ups1Cen"
14.028722 -45.60361  4.34 249 248 255 "   Ups2Cen"
14.027444   1.54444  4.26 212 223 255 " 93Tau Vir"
14.063722 -60.37306  0.61 187 203 255 "   Bet Cen"
14.100778 -41.17972  4.36 187 203 255 "   Chi Cen"
14.106194 -26.68250  3.27 255 219 179 " 49Pi  Hya"
14.111389 -36.37000  2.06 255 219 179 "  5The Cen"
14.073139  64.37583  3.65 212 223 255 " 11Alp Dra"
14.214944 -10.27361  4.19 255 219 179 " 98Kap Vir"
14.266917  -6.00056  4.08 249 248 255 " 99Iot Vir"
14.448583 -83.66778  4.32 255 219 179 "   Del Oct"
14.261028  19.18250 -0.04 255 219 179 " 16Alp Boo"
14.273056  46.08833  4.18 212 223 255 " 19Lam Boo"
14.323389 -46.05778  3.55 187 203 255 "   Iot Lup"
14.338750 -56.38667  4.33 187 203 255 "HR5358"
14.342611 -37.88528  4.05 212 223 255 "   Psi Cen"
14.383944 -39.51222  4.42 187 203 255 "HR5378"
14.436333 -45.37944  4.35 249 248 255 "   Tau2Lup"
14.419944  51.85083  4.05 249 248 255 " 23The Boo"
14.543583 -50.45694  4.42 187 203 255 "   Sig Lup"
14.530500  30.37139  3.58 255 219 179 " 25Rho Boo"
14.458750  75.69611  4.25 255 219 179 "  5    UMi"
14.534639  38.30833  3.03 212 223 255 " 27Gam Boo"
14.591778 -42.15778  2.31 187 203 255 "   Eta Cen"
14.578000  29.74500  4.46 249 248 255 " 28Sig Boo"
14.631444 -49.42583  4.05 187 203 255 "   Rho Lup"
14.659972 -60.83528 -0.01 255 246 238 "   Alp1Cen"
14.660028 -60.83556  1.33 255 219 179 "   Alp2Cen"
14.708444 -64.97528  3.19 212 223 255 "   Alp Cir"
14.698833 -47.38833  2.30 187 203 255 "   Alp Lup"
14.797667 -79.04472  3.83 255 219 179 "   Alp Aps"
14.699333 -37.79361  4.00 187 203 255 "HR5471"
14.685806  13.72833  4.43 212 223 255 " 30Zet Boo"
14.727611 -35.17361  4.05 255 219 179 "HR5485"
14.717667  -5.65833  3.88 249 248 255 "107Mu  Vir"
14.749778  27.07417  2.70 255 219 179 " 36Eps Boo"
14.770806   1.89278  3.72 212 223 255 "109    Vir"
14.838139 -27.96028  4.41 255 219 179 " 58    Hya"
14.860667 -43.57556  4.32 187 203 255 "   Omi Lup"
14.847972 -16.04167  2.75 212 223 255 "  9Alp2Lib"
14.845083  74.15556  2.08 255 219 179 "  7Bet UMi"
14.953056  -4.34639  4.49 249 248 255 " 16    Lib"
14.975528 -43.13389  2.68 187 203 255 "   Bet Lup"
14.986028 -42.10417  3.13 187 203 255 "   Kap Cen"
15.048333   2.09139  4.40 255 219 179 "110    Vir"
15.032444  40.39056  3.50 255 246 238 " 42Bet Boo"
15.067833 -25.28194  3.29 255 214 139 " 20Sig Lib"
15.147389 -45.27972  4.05 187 203 255 "   Lam Lup"
15.198917 -48.73778  3.87 187 203 255 "   Kap1Lup"
15.204750 -52.09917  3.41 255 246 238 "   Zet Lup"
15.291889 -58.80111  4.07 212 223 255 "   Bet Cir"
15.315167 -68.67944  2.89 212 223 255 "   Gam TrA"
15.258389  33.31472  3.47 255 246 238 " 49Del Boo"
15.308889 -47.87500  4.27 187 203 255 "   Mu  Lup"
15.283444  -9.38306  2.61 187 203 255 " 27Bet Lib"
15.297194 -30.14889  4.34 255 246 238 "  2    Lup"
15.356194 -40.64750  3.22 187 203 255 "   Del Lup"
15.363444 -36.26139  3.56 255 219 179 "   Phi1Lup"
15.378028 -44.68944  3.37 187 203 255 "   Eps Lup"
15.408167  37.37722  4.31 249 248 255 " 51Mu 1Boo"
15.345472  71.83389  3.05 212 223 255 " 13Gam UMi"
15.415500  58.96611  3.29 255 219 179 " 12Iot Dra"
15.463806  29.10583  3.68 249 248 255 "  3Bet CrB"
15.612000 -66.31694  4.11 255 219 179 "   Eps TrA"
15.585694 -41.16694  2.78 187 203 255 "   Gam Lup"
15.548833  31.35917  4.14 187 203 255 "  4The CrB"
15.592111 -14.78944  3.91 255 246 238 " 38Gam Lib"
15.580028  10.53750  3.80 249 248 255 " 13Del Ser"
15.580028  10.53917  3.80 249 248 255 " 13Del Ser"
15.578139  26.71472  2.23 212 223 255 "  5Alp CrB"
15.617083 -28.13500  3.58 255 219 179 " 39Ups Lib"
15.634222 -42.56750  4.33 255 219 179 "   Ome Lup"
15.644278 -29.77778  3.66 187 203 255 " 40Tau Lib"
15.712389  26.29556  3.84 187 203 255 "  8Gam CrB"
15.737806   6.42556  2.65 255 219 179 " 24Alp Ser"
15.769806  15.42194  3.67 212 223 255 " 28Bet Ser"
15.774056   7.35306  4.43 255 246 238 " 27Lam Ser"
15.812333  18.14167  4.09 255 214 139 " 35Kap Ser"
15.827000  -3.43028  3.53 212 223 255 " 32Mu  Ser"
15.849306 -33.62722  3.95 187 203 255 "  5Chi Lup"
15.846944   4.47778  3.71 212 223 255 " 37Eps Ser"
15.919028 -63.43056  2.85 249 248 255 "   Bet TrA"
15.734306  77.79444  4.32 212 223 255 " 16Zet UMi"
15.897083 -16.72944  4.15 255 246 238 " 46The Lib"
15.948083 -29.21417  3.88 187 203 255 "  5Rho Sco"
15.940889  15.66167  3.85 249 248 255 " 41Gam Ser"
15.980861 -26.11417  2.89 187 203 255 "  6Pi  Sco"
15.959806  26.87778  4.15 255 219 179 " 13Eps CrB"
16.002028 -38.39694  3.41 187 203 255 "   Eta Lup"
16.005556 -22.62167  2.32 187 203 255 "  7Del Sco"
15.991722  25.92028  2.00 187 203 255 "HR5958"
16.090611 -19.80556  2.62 187 203 255 "  8Bet1Sco"
16.031472  58.56528  4.01 249 248 255 " 13The Dra"
16.109861 -36.80222  4.23 187 203 255 "   The Lup"
16.113444 -20.66917  3.96 187 203 255 "  9Ome1Sco"
16.123417 -20.86861  4.32 255 246 238 " 10Ome2Sco"
16.146167  44.93500  4.26 187 203 255 " 11Phi Her"
16.199917 -19.46056  4.01 187 203 255 " 14Nu  Sco"
16.257306 -63.68556  3.85 255 246 238 "   Del TrA"
16.239083  -3.69444  2.74 255 214 139 "  1Del Oph"
16.330667 -50.15556  4.02 255 246 238 "   Gam2Nor"
16.305361  -4.69250  3.24 255 246 238 "  2Eps Oph"
16.353139 -25.59278  2.89 187 203 255 " 20Sig Sco"
16.329000  46.31333  3.89 187 203 255 " 22Tau Her"
16.365333  19.15306  3.75 212 223 255 " 20Gam Her"
16.557500 -78.89722  3.89 255 246 238 "   Gam Aps"
16.401722 -20.03750  4.50 255 219 179 "  4Psi Oph"
16.453083 -47.55500  4.47 187 203 255 "   Eps Nor"
16.450389 -18.45639  4.42 187 203 255 "  7Chi Oph"
16.399861  61.51417  2.74 255 246 238 " 14Eta Dra"
16.490111 -26.43194  0.96 255 214 139 " 21Alp Sco"
16.523028 -34.70444  4.23 187 203 255 "HR6143"
16.518972 -16.61278  4.28 255 246 238 "  8Phi Oph"
16.503667  21.48972  2.77 255 246 238 " 27Bet Her"
16.515222   1.98389  3.82 212 223 255 " 10Lam Oph"
16.535611 -21.46639  4.45 212 223 255 "  9Ome Oph"
16.717944 -77.51750  4.24 255 219 179 "   Bet Aps"
16.598056 -28.21611  2.82 187 203 255 " 23Tau Sco"
16.606250 -35.25556  4.16 255 219 179 "HR6166"
16.568389  42.43694  4.20 187 203 255 " 35Sig Her"
16.619306 -10.56722  2.56 175 191 255 " 13Zet Oph"
16.688111  31.60306  2.81 255 246 238 " 40Zet Her"
16.811083 -69.02778  1.92 255 219 179 "   Alp TrA"
16.714944  38.92222  3.53 255 246 238 " 44Eta Her"
16.829750 -59.04139  3.76 255 219 179 "   Eta Ara"
16.836056 -34.29333  2.29 255 219 179 " 26Eps Sco"
16.864500 -38.04750  3.08 187 203 255 "   Mu 1Sco"
16.872250 -38.01750  3.57 187 203 255 "   Mu 2Sco"
16.909722 -42.36139  3.62 255 219 179 "   Zet2Sco"
16.900139  10.16528  4.38 187 203 255 " 25Iot Oph"
16.977000 -55.99028  3.13 255 219 179 "   Zet Ara"
16.993083 -53.16056  4.06 255 219 179 "   Eps1Ara"
16.961139   9.37500  3.20 255 219 179 " 27Kap Oph"
16.766139  82.03722  4.23 255 246 238 " 22Eps UMi"
17.004833  30.92639  3.92 212 223 255 " 58Eps Her"
17.172972 -15.72472  2.43 212 223 255 " 35Eta Oph"
17.202556 -43.23917  3.33 249 248 255 "   Eta Sco"
17.146444  65.71472  3.17 187 203 255 " 22Zet Dra"
17.244139  14.39028  3.48 255 214 139 " 64Alp1Her"
17.250528  24.83917  3.14 212 223 255 " 65Del Her"
17.250778  36.80917  3.16 255 219 179 " 67Pi  Her"
17.350056 -21.11278  4.39 249 248 255 " 40Xi  Oph"
17.347139 -12.84694  4.33 212 223 255 " 53Nu  Ser"
17.366833 -24.99944  3.27 187 203 255 " 42The Oph"
17.421667 -55.53000  2.85 255 219 179 "   Bet Ara"
17.423222 -56.37750  3.34 187 203 255 "   Gam Ara"
17.439500 -24.17528  4.17 212 223 255 " 44    Oph"
17.455917 -29.86694  4.29 249 248 255 " 45    Oph"
17.441917   4.14028  4.34 255 219 179 " 49Sig Oph"
17.518306 -60.68389  3.62 187 203 255 "   Del Ara"
17.512722 -37.29583  2.69 187 203 255 " 34Ups Sco"
17.530694 -49.87611  2.95 187 203 255 "   Alp Ara"
17.512306  26.11056  4.41 255 219 179 " 76Lam Her"
17.560139 -37.10389  1.63 187 203 255 " 35Lam Sco"
17.507222  52.30139  2.79 255 246 238 " 23Bet Dra"
17.609111 -38.63528  4.29 255 219 179 "HR6546"
17.622000 -42.99778  1.87 249 248 255 "   The Sco"
17.582250  12.56000  2.08 212 223 255 " 55Alp Oph"
17.626444 -15.39861  3.54 249 248 255 " 55Xi  Ser"
17.708139 -39.03000  2.41 187 203 255 "   Kap Sco"
17.690250 -12.87528  4.26 212 223 255 " 56Omi Ser"
17.762222 -64.72389  3.62 255 219 179 "   Eta Pav"
17.657750  46.00639  3.80 187 203 255 " 85Iot Her"
17.724556   4.56722  2.77 255 219 179 " 60Bet Oph"
17.793083 -40.12694  3.03 249 248 255 "   Iot1Sco"
17.774306  27.72056  3.42 255 246 238 " 86Mu  Her"
17.798222   2.70722  3.75 212 223 255 " 62Gam Oph"
17.830972 -37.04333  3.21 255 219 179 "HR6630"
17.892139  56.87278  3.75 255 219 179 " 32Xi  Dra"
17.937556  37.25056  3.86 255 219 179 " 91The Her"
17.983778  -9.77361  3.34 255 219 179 " 64Nu  Oph"
17.962750  29.24778  3.70 255 246 238 " 92Xi  Her"
17.943444  51.48889  2.23 255 219 179 " 33Gam Dra"
17.975056  30.18944  4.41 249 248 255 " 94Nu  Her"
18.010750   2.93167  3.97 187 203 255 " 67    Oph"
18.029222   1.30528  4.45 212 223 255 " 68    Oph"
18.110528 -50.09167  3.66 187 203 255 "   The Ara"
18.143000 -63.66833  4.35 212 223 255 "   Pi  Pav"
18.096806 -30.42417  2.99 255 219 179 " 10Gam2Sgr"
18.090917   2.49944  4.03 255 219 179 " 70    Oph"
18.122500   9.56389  3.73 212 223 255 " 72    Oph"
18.125722  28.76250  3.83 187 203 255 "103Omi Her"
18.145972  20.81444  4.36 187 203 255 "102    Her"
17.536917  86.58639  4.36 212 223 255 " 23Del UMi"
18.229389 -21.05889  3.86 187 203 255 " 13Mu  Sgr"
18.293778 -36.76167  3.11 255 214 139 "   Eta Sgr"
18.387111 -61.49389  4.36 255 219 179 "   Xi  Pav"
18.349917 -29.82806  2.70 255 219 179 " 19Del Sgr"
18.355167  -2.89889  3.26 255 219 179 " 58Eta Ser"
18.331028  36.06444  4.33 255 219 179 "  1Kap Lyr"
18.402861 -34.38472  1.85 187 203 255 " 20Eps Sgr"
18.394972  21.76972  3.84 255 219 179 "109    Her"
18.449556 -45.96833  3.51 187 203 255 "   Alp Tel"
18.480528 -49.07083  4.13 255 246 238 "   Zet Tel"
18.466167 -25.42167  2.81 255 219 179 " 22Lam Sgr"
18.345972  71.33778  4.22 212 223 255 " 43Phi Dra"
18.350944  72.73278  3.57 249 248 255 " 44Chi Dra"
18.586778  -8.24417  3.85 255 219 179 "   Alp Sct"
18.717250 -71.42806  4.01 255 219 179 "   Zet Pav"
18.615639  38.78361  0.03 212 223 255 "  3Alp Lyr"
18.760944 -26.99083  3.17 187 203 255 " 27Phi Sgr"
18.746222  37.60500  4.36 212 223 255 "  6Zet1Lyr"
18.761028  20.54639  4.19 249 248 255 "110    Her"
18.786250  -4.74778  4.22 255 246 238 "   Bet Sct"
18.783694  18.18139  4.36 212 223 255 "111    Her"
18.870278 -62.18750  4.22 187 203 255 "   Lam Pav"
18.834667  33.36278  3.45 187 203 255 " 10Bet Lyr"
18.949167 -67.23361  4.44 249 248 255 "   Kap Pav"
18.921083 -26.29667  2.02 187 203 255 " 34Sig Sgr"
18.908389  36.89889  4.30 255 214 139 " 12Del2Lyr"
18.962167 -21.10667  3.51 255 219 179 " 37Xi 2Sgr"
18.922250  43.94611  4.04 255 214 139 " 13    Lyr"
18.993722  15.06833  4.02 255 219 179 " 13Eps Aql"
18.982389  32.68944  3.24 187 203 255 " 14Gam Lyr"
19.028000  -5.73889  4.02 255 219 179 " 12    Aql"
19.043528 -29.88028  2.60 212 223 255 " 38Zet Sgr"
19.078056 -21.74167  3.77 255 246 238 " 39Omi Sgr"
19.115667 -27.67056  3.32 255 219 179 " 40Tau Sgr"
19.090167  13.86333  2.99 212 223 255 " 17Zet Aql"
19.104139  -4.88250  3.44 187 203 255 " 16Lam Aql"
19.157861 -37.90444  4.11 212 223 255 "   Alp CrA"
19.167139 -39.34083  4.11 255 219 179 "   Bet CrA"
19.162722 -21.02361  2.89 249 248 255 " 41Pi  Sgr"
19.229306  39.14611  4.39 187 203 255 " 20Eta Lyr"
19.209250  67.66167  3.07 255 246 238 " 57Del Dra"
19.272806  38.13361  4.36 255 219 179 " 21The Lyr"
19.285056  53.36861  3.77 255 246 238 "  1Kap Cyg"
19.377306 -44.45889  4.01 187 203 255 "   Bet1Sgr"
19.361222 -17.84722  3.93 249 248 255 " 44Rho1Sgr"
19.387000 -44.79972  4.29 249 248 255 "   Bet2Sgr"
19.398111 -40.61611  3.97 187 203 255 "   Alp Sgr"
19.259167  73.35556  4.45 255 219 179 " 60Tau Dra"
19.424972   3.11472  3.36 249 248 255 " 30Del Aql"
19.478417  24.66500  4.44 255 214 139 "  6Alp Vul"
19.512028  27.95972  3.08 255 219 179 "  6Bet1Cyg"
19.495083  51.72972  3.79 212 223 255 " 10Iot2Cyg"
19.568167   7.37889  4.45 255 219 179 " 38Mu  Aql"
19.612028  -1.28639  4.36 187 203 255 " 41Iot Aql"
19.607361  50.22111  4.48 249 248 255 " 13The Cyg"
19.668278  18.01389  4.37 255 246 238 "  5Alp Sge"
19.684139  17.47611  4.37 255 246 238 "  6Bet Sge"
19.771000  10.61333  2.72 255 219 179 " 50Gam Aql"
19.749583  45.13083  2.87 187 203 255 " 18Del Cyg"
19.789806  18.53417  3.82 255 214 139 "  7Del Sge"
19.846389   8.86833  0.77 212 223 255 " 53Alp Aql"
19.842750  32.91417  4.23 255 244 234 "   Chi Cyg"
19.874556   1.00556  3.90 249 248 255 " 55Eta Aql"
19.921028 -41.86833  4.13 255 219 179 "   Iot Sgr"
19.802889  70.26778  3.83 255 246 238 " 63Eps Dra"
20.009861 -72.91056  3.96 212 223 255 "   Eps Pav"
19.921889   6.40667  3.71 255 246 238 " 60Bet Aql"
19.938444  35.08333  3.89 255 219 179 " 21Eta Cyg"
19.995611 -35.27639  4.37 187 203 255 "   The1Sgr"
19.979278  19.49222  3.47 255 214 139 " 12Gam Sge"
20.145444 -66.18194  3.56 255 246 238 "   Del Pav"
20.188417  -0.82139  3.23 187 203 255 " 65The Aql"
20.227194  46.74139  3.79 255 219 179 " 31    Cyg"
20.223306  56.56778  4.30 212 223 255 " 33    Cyg"
20.294139 -12.50833  4.24 255 246 238 "  5Alp1Cap"
20.148139  77.71139  4.39 187 203 255 "  1Kap Cep"
20.257861  47.71444  3.98 255 219 179 " 32    Cyg"
20.300917 -12.54472  3.57 255 246 238 "  6Alp2Cap"
20.350194 -14.78139  3.08 249 248 255 "  9Bet Cap"
20.427472 -56.73500  1.94 187 203 255 "   Alp Pav"
20.370472  40.25667  2.20 249 248 255 " 37Gam Cyg"
20.397694  32.19000  4.43 255 219 179 " 39    Cyg"
20.489917  30.36861  4.01 249 248 255 " 41    Cyg"
20.493028  62.99417  4.22 212 223 255 "  2The Cep"
20.553556  11.30333  4.03 187 203 255 "  2Eps Del"
20.626111 -47.29139  3.11 255 219 179 "   Alp Ind"
20.625833  14.59528  3.63 249 248 255 "  6Bet Del"
20.638972  -1.10528  4.32 255 246 238 " 71    Aql"
20.660639  15.91194  3.77 187 203 255 "  9Alp Del"
20.749306 -66.20306  3.42 212 223 255 "   Bet Pav"
20.690528  45.28028  1.25 212 223 255 " 50Alp Cyg"
20.724306  15.07444  4.43 212 223 255 " 11Del Del"
20.768250 -25.27083  4.14 249 248 255 " 16Psi Cap"
20.761028  30.71972  4.22 255 246 238 " 52    Cyg"
20.777639  16.12417  4.27 255 219 179 " 12Gam2Del"
20.770194  33.97028  2.46 255 219 179 " 53Eps Cyg"
20.794611  -9.49583  3.77 212 223 255 "  2Eps Aqr"
20.795611  -5.02778  4.42 255 214 139 "  3    Aqr"
20.754833  61.83889  3.43 255 219 179 "  3Eta Cep"
20.863694 -26.91917  4.11 255 214 139 " 18Ome Cap"
20.913500 -58.45417  3.65 255 219 179 "   Bet Ind"
20.952889  41.16722  3.94 212 223 255 " 58Nu  Cyg"
21.099111 -17.23278  4.07 212 223 255 " 23The Cap"
21.082194  43.92778  3.72 255 219 179 " 62Xi  Cyg"
21.118806 -25.00583  4.50 255 214 139 " 24    Cap"
21.215611  30.22694  3.20 255 246 238 " 64Zet Cyg"
21.241361  10.00694  4.49 249 248 255 "  7Del Equ"
21.246528  38.04556  3.72 249 248 255 " 65Tau Cyg"
21.263722   5.24778  3.92 255 246 238 "  8Alp Equ"
21.331111 -53.44972  4.39 212 223 255 "   The Ind"
21.290278  39.39472  4.23 187 203 255 " 67Sig Cyg"
21.298639  34.89694  4.43 187 203 255 " 66Ups Cyg"
21.309667  62.58556  2.44 212 223 255 "  5Alp Cep"
21.370778 -16.83444  4.28 255 246 238 " 32Iot Cap"
21.368111  19.80444  4.08 255 219 179 "  1    Peg"
21.440722 -65.36611  4.22 249 248 255 "   Gam Pav"
21.444444 -22.41139  3.74 255 246 238 " 34Zet Cap"
21.525972  -5.57111  2.91 255 246 238 " 22Bet Aqr"
21.477667  70.56083  3.23 187 203 255 "  8Bet Cep"
21.566361  45.59194  4.02 255 246 238 " 73Rho Cyg"
21.691250 -77.39000  3.76 255 219 179 "   Nu  Oct"
21.668194 -16.66222  3.68 249 248 255 " 40Gam Cap"
21.749111 -33.02583  4.34 212 223 255 "  9Iot PsA"
21.736444   9.87500  2.39 255 219 179 "  8Eps Peg"
21.741861  17.35000  4.34 255 246 238 "  9    Peg"
21.744083  25.64500  4.13 249 248 255 " 10Kap Peg"
21.725111  58.78000  4.08 255 214 139 "   Mu  Cep"
21.784000 -16.12722  2.87 212 223 255 " 49Del Cap"
21.757472  61.12083  4.29 212 223 255 " 10Nu  Cep"
21.779889  49.30944  4.23 187 203 255 " 81Pi 2Cyg"
21.898806 -37.36500  3.01 187 203 255 "   Gam Gru"
21.965306 -54.99250  4.40 249 248 255 "   Del Ind"
22.101917 -39.54333  4.46 255 219 179 "   Lam Gru"
22.096389  -0.31972  2.96 255 246 238 " 34Alp Aqr"
22.063167  64.62778  4.29 212 223 255 " 17Xi  Cep"
22.107278 -13.86972  4.27 187 203 255 " 33Iot Aqr"
22.137222 -46.96111  1.74 187 203 255 "   Alp Gru"
22.116861  25.34500  3.76 249 248 255 " 24Iot Peg"
22.139722 -32.98861  4.50 212 223 255 " 14Mu  PsA"
22.170000   6.19778  3.53 212 223 255 " 26The Peg"
22.166444  33.17833  4.29 249 248 255 " 29Pi 2Peg"
22.180917  58.20111  3.35 255 219 179 " 21Zet Cep"
22.231306  39.71500  4.49 255 219 179 "HR8485"
22.250556  57.04361  4.19 249 248 255 " 23Eps Cep"
22.266167  37.74889  4.13 255 219 179 "  1    Lac"
22.280556  -7.78333  4.16 255 246 238 " 43The Aqr"
22.308361 -60.25972  2.86 255 219 179 "   Alp Tuc"
22.360944  -1.38722  3.84 212 223 255 " 48Gam Aqr"
22.392667  52.22917  4.43 255 246 238 "  3Bet Lac"
22.455556 -64.96639  4.48 187 203 255 "   Del Tuc"
22.487833 -43.49556  3.97 255 246 238 "   Del1Gru"
22.480583  -0.02000  4.42 249 248 255 " 55Zet2Aqr"
22.495972 -43.74944  4.11 255 214 139 "   Del2Gru"
22.486194  58.41528  3.75 249 248 255 " 27Del Cep"
22.492167  47.70694  4.36 255 214 139 "  5    Lac"
22.525083 -32.34611  4.29 212 223 255 " 17Bet PsA"
22.521528  50.28250  3.77 212 223 255 "  7Alp Lac"
22.589278  -0.11750  4.02 187 203 255 " 62Eta Aqr"
22.677611 -27.04361  4.17 187 203 255 " 18Eps PsA"
22.767583 -81.38167  4.15 212 223 255 "   Bet Oct"
22.675250  44.27639  4.46 255 219 179 " 11    Lac"
22.691028  10.83139  3.40 187 203 255 " 42Zet Peg"
22.711139 -46.88472  2.10 255 214 139 "   Bet Gru"
22.716694  30.22139  2.94 255 246 238 " 44Eta Peg"
22.778222  12.17278  4.19 249 248 255 " 46Xi  Peg"
22.775528  23.56556  3.95 255 246 238 " 47Lam Peg"
22.809250 -51.31694  3.49 212 223 255 "   Eps Gru"
22.826528 -13.59250  4.01 255 214 139 " 71Tau2Aqr"
22.833389  24.60167  3.48 255 246 238 " 48Mu  Peg"
22.828000  66.20056  3.52 255 219 179 " 32Iot Cep"
22.875444 -32.87556  4.46 212 223 255 " 22Gam PsA"
22.876917  -7.57972  3.74 255 214 139 " 73Lam Aqr"
22.910833 -15.82083  3.27 212 223 255 " 76Del Aqr"
22.932472 -32.53972  4.21 255 246 238 " 23Del PsA"
22.960861 -29.62222  1.16 212 223 255 " 24Alp PsA"
23.014667 -52.75417  4.12 255 246 238 "   Zet Gru"
23.032028  42.32611  3.62 187 203 255 "  1Omi And"
23.062917  28.08278  2.42 255 214 139 " 53Bet Peg"
23.079361  15.20528  2.49 187 203 255 " 54Alp Peg"
23.114667 -43.52056  4.28 249 248 255 "   The Gru"
23.111361 -23.74306  4.47 255 246 238 " 86    Aqr"
23.157444 -21.17250  3.66 255 219 179 " 88    Aqr"
23.131639  75.38750  4.41 255 246 238 " 33Pi  Cep"
23.172667 -45.24667  3.90 255 219 179 "   Iot Gru"
23.238722  -6.04889  4.22 255 214 139 " 90Phi Aqr"
23.264861  -9.08778  4.21 255 219 179 " 91Psi1Aqr"
23.290500 -58.23583  3.99 249 248 255 "   Gam Tuc"
23.286083   3.28222  3.69 255 246 238 "  6Gam Psc"
23.298389  -9.18250  4.39 187 203 255 " 93Psi2Aqr"
23.313722 -32.53194  4.41 255 219 179 "   Gam Scl"
23.382833 -20.10056  3.97 255 219 179 " 98    Aqr"
23.423000  23.40417  4.40 249 248 255 " 68Ups Peg"
23.434111 -20.64194  4.39 255 219 179 " 99    Aqr"
23.466139   6.37889  4.28 255 219 179 " 10The Psc"
23.549528 -37.81833  4.37 187 203 255 "   Bet Scl"
23.626083  46.45806  3.82 255 246 238 " 16Lam And"
